ISO_3166_code,province_th,province_en,zip_code,district_th,district_en,geo_code,subDistrict_th,subDistrict_en
71,กาญจนบุรี,Kanchanaburi,7106,ท่าม่วง,Tha Muang,710611,ท่าตะคร้อ,Tha Takhro
71,กาญจนบุรี,Kanchanaburi,7106,ท่าม่วง,Tha Muang,710601,ท่าม่วง,Tha Muang
71,กาญจนบุรี,Kanchanaburi,7106,ท่าม่วง,Tha Muang,710604,ท่าล้อ,Tha Lo
71,กาญจนบุรี,Kanchanaburi,7106,ท่าม่วง,Tha Muang,710606,ทุ่งทอง,Thung Thong
71,กาญจนบุรี,Kanchanaburi,7106,ท่าม่วง,Tha Muang,710609,บ้านใหม่,Ban Mai
71,กาญจนบุรี,Kanchanaburi,7106,ท่าม่วง,Tha Muang,710610,พังตรุ,Phang Tru
71,กาญจนบุรี,Kanchanaburi,7106,ท่าม่วง,Tha Muang,710608,ม่วงชุม,Muang Chum
71,กาญจนบุรี,Kanchanaburi,7106,ท่าม่วง,Tha Muang,710612,รางสาลี่,Rang Sali
71,กาญจนบุรี,Kanchanaburi,7106,ท่าม่วง,Tha Muang,710602,วังขนาย,Wang Khanai
71,กาญจนบุรี,Kanchanaburi,7106,ท่าม่วง,Tha Muang,710603,วังศาลา,Wang Sala
71,กาญจนบุรี,Kanchanaburi,7106,ท่าม่วง,Tha Muang,710605,หนองขาว,Nong Khao
71,กาญจนบุรี,Kanchanaburi,7106,ท่าม่วง,Tha Muang,710613,หนองตากยา,Nong Tak Ya
71,กาญจนบุรี,Kanchanaburi,7105,ท่ามะกา,Tha Maka,710511,เขาสามสิบหาบ,Khao Sam Sip Hap
71,กาญจนบุรี,Kanchanaburi,7105,ท่ามะกา,Tha Maka,710508,โคกตะบอง,Khok Tabong
71,กาญจนบุรี,Kanchanaburi,7105,ท่ามะกา,Tha Maka,710509,ดอนขมิ้น,Don Khamin
71,กาญจนบุรี,Kanchanaburi,7105,ท่ามะกา,Tha Maka,710503,ดอนชะเอม,Don Cha-Em
71,กาญจนบุรี,Kanchanaburi,7105,ท่ามะกา,Tha Maka,710505,ตะคร้ำเอน,Takhram En
71,กาญจนบุรี,Kanchanaburi,7105,ท่ามะกา,Tha Maka,710506,ท่ามะกา,Tha Maka
71,กาญจนบุรี,Kanchanaburi,7105,ท่ามะกา,Tha Maka,710504,ท่าไม้,Tha Mai
71,กาญจนบุรี,Kanchanaburi,7105,ท่ามะกา,Tha Maka,710507,ท่าเรือ,Tha Ruea
71,กาญจนบุรี,Kanchanaburi,7105,ท่ามะกา,Tha Maka,710516,ท่าเสา,Tha Sao
71,กาญจนบุรี,Kanchanaburi,7105,ท่ามะกา,Tha Maka,710501,พงตึก,Phong Tuek
71,กาญจนบุรี,Kanchanaburi,7105,ท่ามะกา,Tha Maka,710512,พระแท่น,Phra Thaen
71,กาญจนบุรี,Kanchanaburi,7105,ท่ามะกา,Tha Maka,710502,ยางม่วง,Yang Muang
71,กาญจนบุรี,Kanchanaburi,7105,ท่ามะกา,Tha Maka,710515,สนามแย้,Sanam Yae
71,กาญจนบุรี,Kanchanaburi,7105,ท่ามะกา,Tha Maka,710514,แสนตอ,Saen To
71,กาญจนบุรี,Kanchanaburi,7105,ท่ามะกา,Tha Maka,710517,หนองลาน,Nong Lan
71,กาญจนบุรี,Kanchanaburi,7105,ท่ามะกา,Tha Maka,710513,หวายเหนียว,Wai Niao
71,กาญจนบุรี,Kanchanaburi,7105,ท่ามะกา,Tha Maka,710510,อุโลกสี่หมื่น,Ulok Si Muen
71,กาญจนบุรี,Kanchanaburi,7102,ไทรโยค,Sai Yok,710202,ท่าเสา,Tha Sao
71,กาญจนบุรี,Kanchanaburi,7102,ไทรโยค,Sai Yok,710204,ไทรโยค,Sai Yok
71,กาญจนบุรี,Kanchanaburi,7102,ไทรโยค,Sai Yok,710207,บ้องตี้,Bong Ti
71,กาญจนบุรี,Kanchanaburi,7102,ไทรโยค,Sai Yok,710201,ลุ่มสุ่ม,Lum Sum
71,กาญจนบุรี,Kanchanaburi,7102,ไทรโยค,Sai Yok,710205,วังกระแจะ,Wang Krachae
71,กาญจนบุรี,Kanchanaburi,7102,ไทรโยค,Sai Yok,710206,ศรีมงคล,Si Mongkhon
71,กาญจนบุรี,Kanchanaburi,7102,ไทรโยค,Sai Yok,710203,สิงห์,Sing
71,กาญจนบุรี,Kanchanaburi,7103,บ่อพลอย,Bo Phloi,710308,ช่องด่าน,Chong Dan
71,กาญจนบุรี,Kanchanaburi,7103,บ่อพลอย,Bo Phloi,710301,บ่อพลอย,Bo Phloi
71,กาญจนบุรี,Kanchanaburi,7103,บ่อพลอย,Bo Phloi,710309,หนองกร่าง,Nong Krang
71,กาญจนบุรี,Kanchanaburi,7103,บ่อพลอย,Bo Phloi,710302,หนองกุ่ม,Nong Kum
71,กาญจนบุรี,Kanchanaburi,7103,บ่อพลอย,Bo Phloi,710303,หนองรี,Nong Ri
71,กาญจนบุรี,Kanchanaburi,7103,บ่อพลอย,Bo Phloi,710305,หลุมรัง,Lum Rang
71,กาญจนบุรี,Kanchanaburi,7109,พนมทวน,Phanom Thuan,710904,ดอนเจดีย์,Don Chedi
71,กาญจนบุรี,Kanchanaburi,7109,พนมทวน,Phanom Thuan,710912,ดอนตาเพชร,Don Ta Phet
71,กาญจนบุรี,Kanchanaburi,7109,พนมทวน,Phanom Thuan,710903,ทุ่งสมอ,Thung Samo
71,กาญจนบุรี,Kanchanaburi,7109,พนมทวน,Phanom Thuan,710901,พนมทวน,Phanom Thuan
71,กาญจนบุรี,Kanchanaburi,7109,พนมทวน,Phanom Thuan,710905,พังตรุ,Phang Tru
71,กาญจนบุรี,Kanchanaburi,7109,พนมทวน,Phanom Thuan,710906,รางหวาย,Rang Wai
71,กาญจนบุรี,Kanchanaburi,7109,พนมทวน,Phanom Thuan,710902,หนองโรง,Nong Rong
71,กาญจนบุรี,Kanchanaburi,7109,พนมทวน,Phanom Thuan,710911,หนองสาหร่าย,Nong Sarai
71,กาญจนบุรี,Kanchanaburi,7101,เมืองกาญจนบุรี,Mueang Kanchanaburi,710111,เกาะสำโรง,Ko Samrong
71,กาญจนบุรี,Kanchanaburi,7101,เมืองกาญจนบุรี,Mueang Kanchanaburi,710105,แก่งเสี้ยน,Kaeng Sian
71,กาญจนบุรี,Kanchanaburi,7101,เมืองกาญจนบุรี,Mueang Kanchanaburi,710109,ช่องสะเดา,Chong Sadao
71,กาญจนบุรี,Kanchanaburi,7101,เมืองกาญจนบุรี,Mueang Kanchanaburi,710104,ท่ามะขาม,Tha Makham
71,กาญจนบุรี,Kanchanaburi,7101,เมืองกาญจนบุรี,Mueang Kanchanaburi,710113,บ้านเก่า,Ban Kao
71,กาญจนบุรี,Kanchanaburi,7101,เมืองกาญจนบุรี,Mueang Kanchanaburi,710102,บ้านใต้,Ban Tai
71,กาญจนบุรี,Kanchanaburi,7101,เมืองกาญจนบุรี,Mueang Kanchanaburi,710101,บ้านเหนือ,Ban Nuea
71,กาญจนบุรี,Kanchanaburi,7101,เมืองกาญจนบุรี,Mueang Kanchanaburi,710103,ปากแพรก,Pak Phraek
71,กาญจนบุรี,Kanchanaburi,7101,เมืองกาญจนบุรี,Mueang Kanchanaburi,710107,ลาดหญ้า,Lat Ya
71,กาญจนบุรี,Kanchanaburi,7101,เมืองกาญจนบุรี,Mueang Kanchanaburi,710108,วังด้ง,Wang Dong
71,กาญจนบุรี,Kanchanaburi,7101,เมืองกาญจนบุรี,Mueang Kanchanaburi,710116,วังเย็น,Wang Yen
71,กาญจนบุรี,Kanchanaburi,7101,เมืองกาญจนบุรี,Mueang Kanchanaburi,710106,หนองบัว,Nong Bua
71,กาญจนบุรี,Kanchanaburi,7101,เมืองกาญจนบุรี,Mueang Kanchanaburi,710110,หนองหญ้า,Nong Ya
71,กาญจนบุรี,Kanchanaburi,7110,เลาขวัญ,Lao Khwan,711006,ทุ่งกระบ่ำ,Thung Krabam
71,กาญจนบุรี,Kanchanaburi,7110,เลาขวัญ,Lao Khwan,711001,เลาขวัญ,Lao Khwan
71,กาญจนบุรี,Kanchanaburi,7110,เลาขวัญ,Lao Khwan,711005,หนองนกแก้ว,Nong Nok Kaeo
71,กาญจนบุรี,Kanchanaburi,7110,เลาขวัญ,Lao Khwan,711003,หนองประดู่,Nong Pradu
71,กาญจนบุรี,Kanchanaburi,7110,เลาขวัญ,Lao Khwan,711004,หนองปลิง,Nong Pling
71,กาญจนบุรี,Kanchanaburi,7110,เลาขวัญ,Lao Khwan,711007,หนองฝ้าย,Nong Fai
71,กาญจนบุรี,Kanchanaburi,7110,เลาขวัญ,Lao Khwan,711002,หนองโสน,Nong Sano
71,กาญจนบุรี,Kanchanaburi,7104,ศรีสวัสดิ์,Si Sawat,710405,เขาโจด,Khao Chot
71,กาญจนบุรี,Kanchanaburi,7104,ศรีสวัสดิ์,Si Sawat,710402,ด่านแม่แฉลบ,Dan Mae Chalaep
71,กาญจนบุรี,Kanchanaburi,7104,ศรีสวัสดิ์,Si Sawat,710404,ท่ากระดาน,Tha Kradan
71,กาญจนบุรี,Kanchanaburi,7104,ศรีสวัสดิ์,Si Sawat,710401,นาสวน,Na Suan
71,กาญจนบุรี,Kanchanaburi,7104,ศรีสวัสดิ์,Si Sawat,710406,แม่กระบุง,Mae Krabung
71,กาญจนบุรี,Kanchanaburi,7104,ศรีสวัสดิ์,Si Sawat,710403,หนองเป็ด,Nong Pet
71,กาญจนบุรี,Kanchanaburi,7108,สังขละบุรี,Sangkhla Buri,710802,ปรังเผล,Prang Phle
71,กาญจนบุรี,Kanchanaburi,7108,สังขละบุรี,Sangkhla Buri,710803,ไล่โว่,Lai Wo
71,กาญจนบุรี,Kanchanaburi,7108,สังขละบุรี,Sangkhla Buri,710801,หนองลู,Nong Lu
71,กาญจนบุรี,Kanchanaburi,7112,หนองปรือ,Nong Prue,711203,สมเด็จเจริญ,Somdet Charoen
71,กาญจนบุรี,Kanchanaburi,7112,หนองปรือ,Nong Prue,711201,หนองปรือ,Nong Prue
71,กาญจนบุรี,Kanchanaburi,7112,หนองปรือ,Nong Prue,711202,หนองปลาไหล,Nong Pla Lai
71,กาญจนบุรี,Kanchanaburi,7113,ห้วยกระเจา,Huai Krachao,711303,ดอนแสลบ,Don Salaep
71,กาญจนบุรี,Kanchanaburi,7113,ห้วยกระเจา,Huai Krachao,711302,วังไผ่,Wang Phai
71,กาญจนบุรี,Kanchanaburi,7113,ห้วยกระเจา,Huai Krachao,711304,สระลงเรือ,Sa Long Ruea
71,กาญจนบุรี,Kanchanaburi,7113,ห้วยกระเจา,Huai Krachao,711301,ห้วยกระเจา,Huai Krachao
46,กาฬสินธุ์,Kalasin,4603,กมลาไสย,Kamalasai,460301,กมลาไสย,Kamalasai
46,กาฬสินธุ์,Kalasin,4603,กมลาไสย,Kamalasai,460311,โคกสมบูรณ์,Khok Sombun
46,กาฬสินธุ์,Kalasin,4603,กมลาไสย,Kamalasai,460310,เจ้าท่า,Chao Tha
46,กาฬสินธุ์,Kalasin,4603,กมลาไสย,Kamalasai,460304,ดงลิง,Dong Ling
46,กาฬสินธุ์,Kalasin,4603,กมลาไสย,Kamalasai,460305,ธัญญา,Thanya
46,กาฬสินธุ์,Kalasin,4603,กมลาไสย,Kamalasai,460303,โพนงาม,Phon Ngam
46,กาฬสินธุ์,Kalasin,4603,กมลาไสย,Kamalasai,460308,หนองแปน,Nong Paen
46,กาฬสินธุ์,Kalasin,4603,กมลาไสย,Kamalasai,460302,หลักเมือง,Lak Mueang
46,กาฬสินธุ์,Kalasin,4605,กุฉินารายณ์,Kuchinarai,460512,กุดค้าว,Kut Khao
46,กาฬสินธุ์,Kalasin,4605,กุฉินารายณ์,Kuchinarai,460506,กุดหว้า,Kut Wa
46,กาฬสินธุ์,Kalasin,4605,กุฉินารายณ์,Kuchinarai,460504,จุมจัง,Chumchang
46,กาฬสินธุ์,Kalasin,4605,กุฉินารายณ์,Kuchinarai,460502,แจนแลน,Chaen Laen
46,กาฬสินธุ์,Kalasin,4605,กุฉินารายณ์,Kuchinarai,460510,นาโก,Na Ko
46,กาฬสินธุ์,Kalasin,4605,กุฉินารายณ์,Kuchinarai,460508,นาขาม,Na Kham
46,กาฬสินธุ์,Kalasin,4605,กุฉินารายณ์,Kuchinarai,460501,บัวขาว,Bua Khao
46,กาฬสินธุ์,Kalasin,4605,กุฉินารายณ์,Kuchinarai,460511,สมสะอาด,Som Sa-At
46,กาฬสินธุ์,Kalasin,4605,กุฉินารายณ์,Kuchinarai,460507,สามขา,Sam Kha
46,กาฬสินธุ์,Kalasin,4605,กุฉินารายณ์,Kuchinarai,460509,หนองห้าง,Nong Hang
46,กาฬสินธุ์,Kalasin,4605,กุฉินารายณ์,Kuchinarai,460503,เหล่าใหญ่,Lao Yai
46,กาฬสินธุ์,Kalasin,4605,กุฉินารายณ์,Kuchinarai,460505,เหล่าไฮงาม,Lao Hai Ngam
46,กาฬสินธุ์,Kalasin,4606,เขาวง,Khao Wong,460611,กุดปลาค้าว,Kut Pla Khao
46,กาฬสินธุ์,Kalasin,4606,เขาวง,Khao Wong,460606,กุดสิมคุ้มใหม่,Kut Sinkhum Mai
46,กาฬสินธุ์,Kalasin,4606,เขาวง,Khao Wong,460601,คุ้มเก่า,Khum Kao
46,กาฬสินธุ์,Kalasin,4606,เขาวง,Khao Wong,460602,สงเปลือย,Song Plueai
46,กาฬสินธุ์,Kalasin,4606,เขาวง,Khao Wong,460608,สระพังทอง,Sa Phang Thong
46,กาฬสินธุ์,Kalasin,4606,เขาวง,Khao Wong,460603,หนองผือ,Nong Phue
